stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
宏裕包材,837174.BJ,20231229,14.03,14.47,13.96,14.22,14.11,0.11,0.7796,26321.56,37249.753
宏裕包材,837174.BJ,20231228,14.01,14.8,13.81,14.11,14.05,0.06,0.427,27200.3,38991.108
宏裕包材,837174.BJ,20231227,13.85,14.24,13.21,14.05,13.97,0.08,0.5727,19754.96,27069.315
宏裕包材,837174.BJ,20231226,13.8,14.32,13.1,13.97,13.67,0.3,2.1946,28396.69,39300.237
宏裕包材,837174.BJ,20231225,13.0,13.78,12.6,13.67,12.99,0.68,5.2348,27797.24,37065.946
宏裕包材,837174.BJ,20231222,12.86,13.19,12.12,12.99,12.85,0.14,1.0895,21389.91,27301.422
宏裕包材,837174.BJ,20231221,15.6,15.98,12.72,12.85,15.89,-3.04,-19.1315,46135.6,66426.902
宏裕包材,837174.BJ,20231220,15.45,16.36,15.21,15.89,15.36,0.53,3.4505,39842.7,63009.923
宏裕包材,837174.BJ,20231219,15.0,15.65,14.88,15.36,15.48,-0.12,-0.7752,33652.77,51344.336
宏裕包材,837174.BJ,20231218,14.73,15.48,14.45,15.48,14.75,0.73,4.9492,42524.8,63772.63
宏裕包材,837174.BJ,20231215,14.5,16.17,14.4,14.75,15.19,-0.44,-2.8966,51631.24,77845.373
宏裕包材,837174.BJ,20231214,15.1,18.8,14.68,15.19,15.68,-0.49,-3.125,82383.95,136529.83
宏裕包材,837174.BJ,20231213,12.66,15.68,12.36,15.68,12.87,2.81,21.8337,71318.73,99863.033
宏裕包材,837174.BJ,20231212,11.76,12.88,11.6,12.87,12.57,0.3,2.3866,41346.61,50399.437
宏裕包材,837174.BJ,20231211,14.0,15.5,12.15,12.57,12.26,0.31,2.5285,52022.46,70254.145
宏裕包材,837174.BJ,20231208,13.23,13.35,12.11,12.26,12.55,-0.29,-2.3108,35995.49,45834.708
宏裕包材,837174.BJ,20231207,11.62,12.58,11.32,12.55,11.95,0.6,5.0209,45440.39,54956.185
宏裕包材,837174.BJ,20231206,13.26,14.58,11.8,11.95,13.81,-1.86,-13.4685,79495.4,102491.05
宏裕包材,837174.BJ,20231205,10.8,13.81,10.63,13.81,10.63,3.18,29.9153,92048.66,118959.82
宏裕包材,837174.BJ,20231204,9.31,10.7,9.1,10.63,9.83,0.8,8.1384,33074.16,32854.374
宏裕包材,837174.BJ,20231201,10.0,10.38,9.5,9.83,9.82,0.01,0.1018,21656.33,21670.657
宏裕包材,837174.BJ,20231130,9.57,9.98,9.01,9.82,9.5,0.32,3.3684,30108.37,29022.813
宏裕包材,837174.BJ,20231129,11.05,11.3,9.39,9.5,10.97,-1.47,-13.4002,39577.03,40256.916
宏裕包材,837174.BJ,20231128,11.34,12.5,10.65,10.97,12.5,-1.53,-12.24,57960.17,66273.912
宏裕包材,837174.BJ,20231127,11.03,12.95,10.0,12.5,10.12,2.38,23.5178,84253.88,93934.325
宏裕包材,837174.BJ,20231124,8.78,10.5,8.3,10.12,8.66,1.46,16.8591,77474.54,72439.367
宏裕包材,837174.BJ,20231123,8.35,8.96,7.6,8.66,8.08,0.58,7.1782,70492.91,59375.273
宏裕包材,837174.BJ,20231122,7.26,8.08,7.15,8.08,7.29,0.79,10.8368,52652.34,40269.46
宏裕包材,837174.BJ,20231121,6.94,7.57,6.91,7.29,6.94,0.35,5.0432,36002.35,26340.831
宏裕包材,837174.BJ,20231120,6.72,6.94,6.71,6.94,6.78,0.16,2.3599,6956.45,4775.965
宏裕包材,837174.BJ,20231117,6.8,6.81,6.7,6.78,6.78,0.0,0.0,2560.72,1726.388
宏裕包材,837174.BJ,20231116,6.78,6.94,6.61,6.78,6.81,-0.03,-0.4405,7142.01,4802.762
宏裕包材,837174.BJ,20231115,6.81,6.95,6.76,6.81,6.87,-0.06,-0.8734,10600.14,7312.943
宏裕包材,837174.BJ,20231114,6.63,6.88,6.57,6.87,6.63,0.24,3.6199,10441.6,7076.35
宏裕包材,837174.BJ,20231113,6.6,6.63,6.5,6.63,6.6,0.03,0.4545,2050.63,1351.631
宏裕包材,837174.BJ,20231110,6.52,6.65,6.49,6.6,6.5,0.1,1.5385,4687.13,3086.742
宏裕包材,837174.BJ,20231109,6.52,6.52,6.39,6.5,6.52,-0.02,-0.3067,1864.9,1211.122
宏裕包材,837174.BJ,20231108,6.36,6.54,6.35,6.52,6.4,0.12,1.875,4907.94,3170.759
宏裕包材,837174.BJ,20231107,6.43,6.43,6.37,6.4,6.38,0.02,0.3135,2628.01,1680.94
宏裕包材,837174.BJ,20231106,6.4,6.4,6.3,6.38,6.35,0.03,0.4724,1844.62,1171.656
宏裕包材,837174.BJ,20231103,6.29,6.35,6.29,6.35,6.33,0.02,0.316,1368.19,865.455
宏裕包材,837174.BJ,20231102,6.28,6.37,6.28,6.33,6.33,0.0,0.0,1112.23,702.574
宏裕包材,837174.BJ,20231101,6.36,6.36,6.27,6.33,6.31,0.02,0.317,1696.35,1072.199
宏裕包材,837174.BJ,20231031,6.25,6.37,6.24,6.31,6.33,-0.02,-0.316,2710.8,1699.787
宏裕包材,837174.BJ,20231030,6.33,6.39,6.23,6.33,6.36,-0.03,-0.4717,3177.64,2011.228
宏裕包材,837174.BJ,20231027,6.16,6.43,6.12,6.36,6.18,0.18,2.9126,8351.86,5282.926
宏裕包材,837174.BJ,20231026,6.07,6.2,6.02,6.18,6.13,0.05,0.8157,2312.73,1403.34
宏裕包材,837174.BJ,20231025,6.07,6.19,6.04,6.13,6.22,-0.09,-1.4469,2003.85,1222.592
宏裕包材,837174.BJ,20231024,6.12,6.22,6.01,6.22,6.08,0.14,2.3026,1804.68,1101.63
宏裕包材,837174.BJ,20231023,6.12,6.18,6.01,6.08,6.18,-0.1,-1.6181,1159.55,704.739
宏裕包材,837174.BJ,20231020,6.11,6.18,6.08,6.18,6.11,0.07,1.1457,1326.49,810.604
宏裕包材,837174.BJ,20231019,6.13,6.22,6.11,6.11,6.14,-0.03,-0.4886,956.58,587.558
宏裕包材,837174.BJ,20231018,6.24,6.24,6.12,6.14,6.25,-0.11,-1.76,2256.89,1393.466
宏裕包材,837174.BJ,20231017,6.21,6.27,6.21,6.25,6.27,-0.02,-0.319,1684.35,1049.691
宏裕包材,837174.BJ,20231016,6.38,6.41,6.21,6.27,6.37,-0.1,-1.5699,5430.68,3406.191
宏裕包材,837174.BJ,20231013,6.42,6.42,6.34,6.37,6.43,-0.06,-0.9331,1722.49,1097.128
宏裕包材,837174.BJ,20231012,6.4,6.44,6.38,6.43,6.4,0.03,0.4688,1579.06,1009.612
宏裕包材,837174.BJ,20231011,6.39,6.44,6.37,6.4,6.44,-0.04,-0.6211,1576.62,1007.983
宏裕包材,837174.BJ,20231010,6.43,6.47,6.4,6.44,6.44,0.0,0.0,1753.96,1127.829
宏裕包材,837174.BJ,20231009,6.5,6.5,6.43,6.44,6.51,-0.07,-1.0753,3197.07,2066.648
宏裕包材,837174.BJ,20230928,6.52,6.52,6.45,6.51,6.52,-0.01,-0.1534,1485.44,964.46
宏裕包材,837174.BJ,20230927,6.62,6.62,6.44,6.52,6.57,-0.05,-0.761,6049.6,3936.905
宏裕包材,837174.BJ,20230926,6.64,6.64,6.55,6.57,6.65,-0.08,-1.203,4486.25,2960.724
宏裕包材,837174.BJ,20230925,6.74,6.74,6.61,6.65,6.74,-0.09,-1.3353,3221.37,2142.713
宏裕包材,837174.BJ,20230922,6.61,6.74,6.54,6.74,6.63,0.11,1.6591,3647.99,2420.748
宏裕包材,837174.BJ,20230921,6.64,6.65,6.61,6.63,6.64,-0.01,-0.1506,3766.64,2496.48
宏裕包材,837174.BJ,20230920,6.68,6.71,6.61,6.64,6.71,-0.07,-1.0432,3522.44,2345.344
宏裕包材,837174.BJ,20230919,6.7,6.75,6.67,6.71,6.7,0.01,0.1493,2772.98,1860.14
宏裕包材,837174.BJ,20230918,6.7,6.74,6.67,6.7,6.7,0.0,0.0,2984.08,2001.487
宏裕包材,837174.BJ,20230915,6.73,6.79,6.68,6.7,6.74,-0.04,-0.5935,3987.2,2681.377
宏裕包材,837174.BJ,20230914,6.79,6.82,6.72,6.74,6.82,-0.08,-1.173,3449.81,2331.118
宏裕包材,837174.BJ,20230913,6.79,6.88,6.71,6.82,6.78,0.04,0.59,5187.85,3516.267
宏裕包材,837174.BJ,20230912,6.87,6.96,6.75,6.78,6.87,-0.09,-1.31,7361.32,5042.517
