stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
华岭股份,430139.BJ,20231229,14.8,15.88,14.62,15.62,14.99,0.63,4.2028,68597.3,106315.208
华岭股份,430139.BJ,20231228,14.65,15.25,14.16,14.99,14.86,0.13,0.8748,74575.26,109449.307
华岭股份,430139.BJ,20231227,14.12,15.68,13.8,14.86,14.11,0.75,5.3154,80505.36,119558.215
华岭股份,430139.BJ,20231226,13.79,14.43,13.6,14.11,13.79,0.32,2.3205,37546.89,52702.83
华岭股份,430139.BJ,20231225,13.3,13.82,13.22,13.79,13.32,0.47,3.5285,23738.55,32288.971
华岭股份,430139.BJ,20231222,13.26,13.69,12.83,13.32,13.37,-0.05,-0.374,29101.75,38607.065
华岭股份,430139.BJ,20231221,15.0,15.21,12.68,13.37,14.83,-1.46,-9.8449,58245.74,82743.967
华岭股份,430139.BJ,20231220,14.5,14.97,14.35,14.83,14.65,0.18,1.2287,44883.08,66196.841
华岭股份,430139.BJ,20231219,14.19,15.09,14.05,14.65,14.15,0.5,3.5336,69843.42,102615.028
华岭股份,430139.BJ,20231218,13.84,14.22,13.73,14.15,13.84,0.31,2.2399,28715.42,40332.82
华岭股份,430139.BJ,20231215,13.82,14.11,13.66,13.84,13.97,-0.13,-0.9306,24106.59,33341.185
华岭股份,430139.BJ,20231214,14.3,14.62,13.81,13.97,14.04,-0.07,-0.4986,49601.04,70706.392
华岭股份,430139.BJ,20231213,13.75,14.3,13.48,14.04,13.7,0.34,2.4818,45770.31,63976.813
华岭股份,430139.BJ,20231212,13.55,13.86,13.3,13.7,13.45,0.25,1.8587,19726.51,26760.316
华岭股份,430139.BJ,20231211,14.3,14.42,13.2,13.45,14.19,-0.74,-5.2149,31409.98,43116.333
华岭股份,430139.BJ,20231208,13.99,14.73,13.61,14.19,13.74,0.45,3.2751,48746.43,69129.885
华岭股份,430139.BJ,20231207,13.32,13.96,13.3,13.74,13.3,0.44,3.3083,33485.61,45728.381
华岭股份,430139.BJ,20231206,13.76,13.96,13.24,13.3,13.66,-0.36,-2.6354,26451.7,35838.356
华岭股份,430139.BJ,20231205,12.8,13.86,12.73,13.66,12.8,0.86,6.7188,47128.91,63247.0
华岭股份,430139.BJ,20231204,13.17,13.23,12.35,12.8,13.04,-0.24,-1.8405,21015.42,26914.912
华岭股份,430139.BJ,20231201,13.23,13.59,12.91,13.04,13.13,-0.09,-0.6855,28657.21,37954.992
华岭股份,430139.BJ,20231130,13.2,13.81,12.9,13.13,13.38,-0.25,-1.8685,34989.69,46202.454
华岭股份,430139.BJ,20231129,14.21,14.78,13.16,13.38,14.21,-0.83,-5.841,67832.78,95041.331
华岭股份,430139.BJ,20231128,14.85,15.45,14.2,14.21,15.43,-1.22,-7.9067,89816.33,132689.296
华岭股份,430139.BJ,20231127,13.6,15.45,13.58,15.43,13.34,2.09,15.6672,137215.66,200800.589
华岭股份,430139.BJ,20231124,12.4,13.49,12.39,13.34,12.58,0.76,6.0413,63747.91,83795.279
华岭股份,430139.BJ,20231123,13.0,13.61,12.29,12.58,13.01,-0.43,-3.3051,70504.11,91473.455
华岭股份,430139.BJ,20231122,11.95,13.1,11.88,13.01,11.67,1.34,11.4824,78828.92,99126.771
华岭股份,430139.BJ,20231121,11.32,12.37,11.32,11.67,11.27,0.4,3.5492,42080.14,50447.355
华岭股份,430139.BJ,20231120,11.05,11.3,10.98,11.27,11.0,0.27,2.4545,6444.73,7166.339
华岭股份,430139.BJ,20231117,11.0,11.05,10.93,11.0,10.98,0.02,0.1821,1498.62,1647.374
华岭股份,430139.BJ,20231116,11.29,11.29,10.93,10.98,11.3,-0.32,-2.8319,5172.14,5709.578
华岭股份,430139.BJ,20231115,11.29,11.4,11.17,11.3,11.23,0.07,0.6233,9095.85,10282.664
华岭股份,430139.BJ,20231114,11.12,11.4,11.11,11.23,11.18,0.05,0.4472,5999.53,6742.548
华岭股份,430139.BJ,20231113,11.04,11.19,10.9,11.18,11.15,0.03,0.2691,4326.92,4772.821
华岭股份,430139.BJ,20231110,11.19,11.23,11.0,11.15,11.19,-0.04,-0.3575,2558.55,2846.269
华岭股份,430139.BJ,20231109,11.23,11.24,10.82,11.19,11.19,0.0,0.0,8189.56,9079.561
华岭股份,430139.BJ,20231108,10.9,11.45,10.7,11.19,10.8,0.39,3.6111,12876.98,14366.69
华岭股份,430139.BJ,20231107,10.7,10.98,10.7,10.8,10.77,0.03,0.2786,6871.16,7442.118
华岭股份,430139.BJ,20231106,10.36,10.8,10.27,10.77,10.27,0.5,4.8685,7944.91,8425.052
华岭股份,430139.BJ,20231103,10.16,10.35,10.1,10.27,10.14,0.13,1.2821,1427.9,1460.611
华岭股份,430139.BJ,20231102,10.22,10.26,10.07,10.14,10.31,-0.17,-1.6489,2240.25,2271.295
华岭股份,430139.BJ,20231101,10.38,10.38,10.2,10.31,10.28,0.03,0.2918,1231.78,1263.418
华岭股份,430139.BJ,20231031,10.39,10.45,10.19,10.28,10.55,-0.27,-2.5592,5336.15,5502.739
华岭股份,430139.BJ,20231030,10.3,10.56,10.18,10.55,10.26,0.29,2.8265,4163.05,4345.566
华岭股份,430139.BJ,20231027,10.03,10.33,9.94,10.26,9.95,0.31,3.1156,2630.69,2686.215
华岭股份,430139.BJ,20231026,10.0,10.0,9.91,9.95,9.93,0.02,0.2014,1220.01,1216.219
华岭股份,430139.BJ,20231025,10.0,10.02,9.92,9.93,9.95,-0.02,-0.201,1616.07,1609.544
华岭股份,430139.BJ,20231024,9.78,9.95,9.77,9.95,9.75,0.2,2.0513,2439.55,2405.596
