stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
颖泰生物,833819.BJ,20231229,4.55,4.6,4.48,4.6,4.55,0.05,1.0989,82020.33,37375.163
颖泰生物,833819.BJ,20231228,4.47,4.57,4.44,4.55,4.48,0.07,1.5625,80194.09,36127.473
颖泰生物,833819.BJ,20231227,4.54,4.55,4.41,4.48,4.58,-0.1,-2.1834,62941.17,28161.9
颖泰生物,833819.BJ,20231226,4.47,4.61,4.42,4.58,4.47,0.11,2.4609,114069.22,51845.314
颖泰生物,833819.BJ,20231225,4.3,4.47,4.3,4.47,4.35,0.12,2.7586,76649.31,33877.353
颖泰生物,833819.BJ,20231222,4.3,4.43,4.23,4.35,4.34,0.01,0.2304,81243.46,35171.064
颖泰生物,833819.BJ,20231221,4.65,4.78,4.22,4.34,4.67,-0.33,-7.0664,167213.99,75798.899
颖泰生物,833819.BJ,20231220,4.62,4.72,4.61,4.67,4.62,0.05,1.0823,111053.32,51903.548
颖泰生物,833819.BJ,20231219,4.75,4.77,4.57,4.62,4.74,-0.12,-2.5316,100068.05,46441.576
颖泰生物,833819.BJ,20231218,4.52,4.74,4.51,4.74,4.52,0.22,4.8673,141518.19,65543.414
颖泰生物,833819.BJ,20231215,4.49,4.56,4.42,4.52,4.49,0.03,0.6682,89985.02,40448.822
颖泰生物,833819.BJ,20231214,4.38,4.58,4.38,4.49,4.4,0.09,2.0455,134295.7,60338.239
颖泰生物,833819.BJ,20231213,4.21,4.44,4.21,4.4,4.3,0.1,2.3256,76268.71,33431.325
颖泰生物,833819.BJ,20231212,4.27,4.34,4.21,4.3,4.28,0.02,0.4673,40475.39,17319.63
颖泰生物,833819.BJ,20231211,4.43,4.44,4.19,4.28,4.43,-0.15,-3.386,63119.56,27055.381
颖泰生物,833819.BJ,20231208,4.45,4.49,4.38,4.43,4.44,-0.01,-0.2252,74069.75,32925.772
颖泰生物,833819.BJ,20231207,4.38,4.47,4.37,4.44,4.36,0.08,1.8349,69201.86,30647.818
颖泰生物,833819.BJ,20231206,4.47,4.55,4.36,4.36,4.48,-0.12,-2.6786,102470.01,45375.62
