stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
东方碳素,832175.BJ,20231229,12.19,12.55,12.12,12.46,12.32,0.14,1.1364,44441.53,54862.664
东方碳素,832175.BJ,20231228,11.88,12.45,11.66,12.32,11.67,0.65,5.5698,54985.36,66622.098
东方碳素,832175.BJ,20231227,11.9,12.02,11.35,11.67,12.0,-0.33,-2.75,27243.02,31849.812
东方碳素,832175.BJ,20231226,11.91,12.26,11.38,12.0,11.85,0.15,1.2658,45508.16,54210.5
东方碳素,832175.BJ,20231225,11.16,11.85,11.07,11.85,11.16,0.69,6.1828,38732.73,44943.012
东方碳素,832175.BJ,20231222,10.78,11.25,10.53,11.16,10.99,0.17,1.5469,30035.15,32829.393
东方碳素,832175.BJ,20231221,12.07,12.57,10.91,10.99,12.05,-1.06,-8.7967,63537.42,74959.295
东方碳素,832175.BJ,20231220,11.55,12.27,11.46,12.05,11.49,0.56,4.8738,48982.1,58773.304
东方碳素,832175.BJ,20231219,11.8,11.9,11.3,11.49,11.78,-0.29,-2.4618,36514.74,42221.946
东方碳素,832175.BJ,20231218,11.23,11.98,11.23,11.78,11.23,0.55,4.8976,54031.76,62617.932
东方碳素,832175.BJ,20231215,11.2,11.45,10.9,11.23,10.98,0.25,2.2769,33668.4,37708.742
东方碳素,832175.BJ,20231214,10.8,11.26,10.71,10.98,10.76,0.22,2.0446,42414.15,46904.786
东方碳素,832175.BJ,20231213,10.43,10.84,10.4,10.76,10.49,0.27,2.5739,20555.72,21962.804
东方碳素,832175.BJ,20231212,10.32,10.5,10.2,10.49,10.26,0.23,2.2417,14423.39,14982.99
东方碳素,832175.BJ,20231211,10.93,11.0,10.26,10.26,10.85,-0.59,-5.4378,21500.28,22627.601
东方碳素,832175.BJ,20231208,10.81,11.16,10.68,10.85,10.83,0.02,0.1847,27261.13,29716.119
东方碳素,832175.BJ,20231207,10.53,10.92,10.37,10.83,10.6,0.23,2.1698,37221.64,39888.315
东方碳素,832175.BJ,20231206,10.56,10.97,10.22,10.6,10.43,0.17,1.6299,42492.05,45269.419
东方碳素,832175.BJ,20231205,9.79,10.56,9.61,10.43,9.71,0.72,7.415,41387.77,42302.107
东方碳素,832175.BJ,20231204,9.56,9.88,9.38,9.71,9.63,0.08,0.8307,14870.5,14343.009
东方碳素,832175.BJ,20231201,9.92,10.06,9.52,9.63,9.86,-0.23,-2.3327,20901.3,20403.049
东方碳素,832175.BJ,20231130,10.22,10.45,9.63,9.86,10.21,-0.35,-3.428,35191.71,34976.058
东方碳素,832175.BJ,20231129,11.16,11.48,10.07,10.21,11.06,-0.85,-7.6854,54099.84,58433.644
东方碳素,832175.BJ,20231128,11.01,11.88,10.55,11.06,11.45,-0.39,-3.4061,74286.84,83692.055
东方碳素,832175.BJ,20231127,10.36,11.99,10.36,11.45,10.01,1.44,14.3856,100502.36,110934.271
东方碳素,832175.BJ,20231124,9.39,10.09,9.24,10.01,9.3,0.71,7.6344,64001.21,62787.561
东方碳素,832175.BJ,20231123,9.65,10.26,9.22,9.3,9.62,-0.32,-3.3264,56727.64,54703.56
东方碳素,832175.BJ,20231122,8.9,9.73,8.86,9.62,8.98,0.64,7.1269,54099.71,50655.001
东方碳素,832175.BJ,20231121,8.52,9.3,8.49,8.98,8.51,0.47,5.5229,41831.49,37616.131
东方碳素,832175.BJ,20231120,8.29,8.55,8.23,8.51,8.29,0.22,2.6538,8427.6,7103.778
东方碳素,832175.BJ,20231117,8.26,8.34,8.25,8.29,8.3,-0.01,-0.1205,2263.62,1878.94
东方碳素,832175.BJ,20231116,8.54,8.54,8.27,8.3,8.49,-0.19,-2.2379,5935.35,4953.447
东方碳素,832175.BJ,20231115,8.36,8.56,8.35,8.49,8.34,0.15,1.7986,11263.87,9530.769
东方碳素,832175.BJ,20231114,8.22,8.34,8.21,8.34,8.25,0.09,1.0909,2873.71,2376.637
东方碳素,832175.BJ,20231113,8.29,8.34,8.21,8.25,8.24,0.01,0.1214,1973.14,1625.665
东方碳素,832175.BJ,20231110,8.3,8.3,8.23,8.24,8.32,-0.08,-0.9615,1571.14,1296.649
东方碳素,832175.BJ,20231109,8.28,8.35,8.28,8.32,8.26,0.06,0.7264,3716.49,3090.955
东方碳素,832175.BJ,20231108,8.15,8.29,8.1,8.26,8.16,0.1,1.2255,4906.11,4041.036
东方碳素,832175.BJ,20231107,8.14,8.17,8.09,8.16,8.15,0.01,0.1227,2517.12,2045.43
东方碳素,832175.BJ,20231106,8.09,8.15,8.05,8.15,8.07,0.08,0.9913,2641.6,2140.786
东方碳素,832175.BJ,20231103,8.0,8.09,8.0,8.07,8.03,0.04,0.4981,1697.65,1366.227
东方碳素,832175.BJ,20231102,8.1,8.1,8.0,8.03,8.05,-0.02,-0.2484,1172.7,941.308
东方碳素,832175.BJ,20231101,8.1,8.11,8.03,8.05,8.11,-0.06,-0.7398,1585.94,1277.076
东方碳素,832175.BJ,20231031,8.13,8.19,8.06,8.11,8.16,-0.05,-0.6127,2974.57,2410.952
东方碳素,832175.BJ,20231030,8.25,8.25,8.13,8.16,8.29,-0.13,-1.5682,4284.84,3502.304
东方碳素,832175.BJ,20231027,8.23,8.32,8.15,8.29,8.19,0.1,1.221,4859.84,4011.555
东方碳素,832175.BJ,20231026,8.21,8.25,8.1,8.19,8.21,-0.02,-0.2436,2927.26,2388.857
东方碳素,832175.BJ,20231025,8.33,8.35,8.18,8.21,8.26,-0.05,-0.6053,4052.56,3340.99
东方碳素,832175.BJ,20231024,7.93,8.29,7.93,8.26,7.95,0.31,3.8994,5750.29,4695.349
东方碳素,832175.BJ,20231023,8.26,8.28,7.94,7.95,8.12,-0.17,-2.0936,7630.82,6177.201
东方碳素,832175.BJ,20231020,7.91,8.33,7.8,8.12,7.9,0.22,2.7848,9728.43,7990.124
东方碳素,832175.BJ,20231019,7.87,7.95,7.84,7.9,7.89,0.01,0.1267,1899.81,1499.417
东方碳素,832175.BJ,20231018,8.0,8.0,7.89,7.89,8.0,-0.11,-1.375,2234.59,1772.188
东方碳素,832175.BJ,20231017,7.98,8.13,7.97,8.0,8.0,0.0,0.0,1921.49,1538.271
东方碳素,832175.BJ,20231016,8.13,8.13,7.98,8.0,8.12,-0.12,-1.4778,2155.96,1732.756
东方碳素,832175.BJ,20231013,8.18,8.22,8.08,8.12,8.23,-0.11,-1.3366,1227.15,997.846
东方碳素,832175.BJ,20231012,8.25,8.25,8.2,8.23,8.2,0.03,0.3659,945.91,777.027
东方碳素,832175.BJ,20231011,8.27,8.27,8.15,8.2,8.24,-0.04,-0.4854,1105.14,908.471
东方碳素,832175.BJ,20231010,8.24,8.29,8.2,8.24,8.26,-0.02,-0.2421,432.13,355.541
东方碳素,832175.BJ,20231009,8.29,8.33,8.25,8.26,8.28,-0.02,-0.2415,1097.16,909.195
东方碳素,832175.BJ,20230928,8.28,8.29,8.25,8.28,8.2,0.08,0.9756,726.71,600.972
东方碳素,832175.BJ,20230927,8.25,8.31,8.19,8.2,8.25,-0.05,-0.6061,1214.62,999.919
东方碳素,832175.BJ,20230926,8.32,8.33,8.25,8.25,8.32,-0.07,-0.8413,875.71,724.248
东方碳素,832175.BJ,20230925,8.25,8.33,8.18,8.32,8.3,0.02,0.241,1852.96,1537.198
东方碳素,832175.BJ,20230922,8.25,8.33,8.16,8.3,8.16,0.14,1.7157,1838.54,1518.316
东方碳素,832175.BJ,20230921,8.28,8.35,8.15,8.16,8.3,-0.14,-1.6867,2195.08,1804.156
东方碳素,832175.BJ,20230920,8.39,8.4,8.3,8.3,8.4,-0.1,-1.1905,1247.97,1043.592
东方碳素,832175.BJ,20230919,8.42,8.47,8.39,8.4,8.42,-0.02,-0.2375,2102.17,1768.802
东方碳素,832175.BJ,20230918,8.5,8.53,8.41,8.42,8.45,-0.03,-0.355,1835.89,1549.869
东方碳素,832175.BJ,20230915,8.59,8.59,8.45,8.45,8.47,-0.02,-0.2361,926.39,785.977
东方碳素,832175.BJ,20230914,8.52,8.55,8.44,8.47,8.53,-0.06,-0.7034,1622.24,1377.944
东方碳素,832175.BJ,20230913,8.63,8.63,8.52,8.53,8.63,-0.1,-1.1587,1110.21,948.94
东方碳素,832175.BJ,20230912,8.65,8.65,8.6,8.63,8.63,0.0,0.0,855.72,737.714
东方碳素,832175.BJ,20230911,8.58,8.65,8.53,8.63,8.57,0.06,0.7001,1601.36,1378.864
东方碳素,832175.BJ,20230908,8.55,8.6,8.52,8.57,8.58,-0.01,-0.1166,2071.39,1773.359
东方碳素,832175.BJ,20230907,8.75,8.75,8.53,8.58,8.72,-0.14,-1.6055,2883.6,2485.154
东方碳素,832175.BJ,20230906,8.78,8.78,8.66,8.72,8.78,-0.06,-0.6834,2610.44,2273.003
东方碳素,832175.BJ,20230905,8.8,8.85,8.72,8.78,8.92,-0.14,-1.5695,5996.63,5257.889
东方碳素,832175.BJ,20230904,8.7,8.97,8.7,8.92,8.48,0.44,5.1887,16711.95,14821.032
东方碳素,832175.BJ,20230901,8.22,8.52,8.2,8.48,8.2,0.28,3.4146,8162.4,6889.603
东方碳素,832175.BJ,20230831,8.19,8.2,8.12,8.2,8.18,0.02,0.2445,1633.58,1331.479
东方碳素,832175.BJ,20230830,8.09,8.19,8.09,8.18,8.1,0.08,0.9877,4750.07,3873.625
东方碳素,832175.BJ,20230829,7.89,8.11,7.88,8.1,7.95,0.15,1.8868,3835.0,3089.542
东方碳素,832175.BJ,20230828,8.35,8.36,7.81,7.95,7.85,0.1,1.2739,6337.74,5126.689
东方碳素,832175.BJ,20230825,8.09,8.09,7.8,7.85,8.0,-0.15,-1.875,5210.78,4107.582
东方碳素,832175.BJ,20230824,8.36,8.4,7.98,8.0,8.35,-0.35,-4.1916,8440.25,6814.396
东方碳素,832175.BJ,20230823,8.48,8.49,8.35,8.35,8.49,-0.14,-1.649,3776.7,3167.114
东方碳素,832175.BJ,20230822,8.54,8.68,8.38,8.49,8.49,0.0,0.0,4918.99,4192.67
东方碳素,832175.BJ,20230821,8.59,8.68,8.48,8.49,8.62,-0.13,-1.5081,3847.88,3293.519
东方碳素,832175.BJ,20230818,8.77,8.81,8.6,8.62,8.82,-0.2,-2.2676,7739.87,6735.144
东方碳素,832175.BJ,20230817,8.82,8.85,8.79,8.82,8.87,-0.05,-0.5637,3475.57,3062.1
东方碳素,832175.BJ,20230816,8.93,8.93,8.84,8.87,8.89,-0.02,-0.225,2771.21,2457.524
东方碳素,832175.BJ,20230815,9.0,9.0,8.88,8.89,8.99,-0.1,-1.1123,3614.52,3219.205
东方碳素,832175.BJ,20230814,9.03,9.03,8.96,8.99,9.01,-0.02,-0.222,2661.99,2390.776
东方碳素,832175.BJ,20230811,9.05,9.07,9.0,9.01,9.05,-0.04,-0.442,2937.32,2647.422
东方碳素,832175.BJ,20230810,9.02,9.09,9.0,9.05,9.02,0.03,0.3326,3280.62,2966.317
东方碳素,832175.BJ,20230809,9.02,9.05,9.01,9.02,9.03,-0.01,-0.1107,2044.56,1844.205
东方碳素,832175.BJ,20230808,9.05,9.06,9.0,9.03,9.07,-0.04,-0.441,3835.0,3463.213
东方碳素,832175.BJ,20230807,9.1,9.11,9.05,9.07,9.11,-0.04,-0.4391,2878.9,2612.104
东方碳素,832175.BJ,20230804,9.08,9.13,9.07,9.11,9.1,0.01,0.1099,3053.87,2777.311
东方碳素,832175.BJ,20230803,9.05,9.16,9.05,9.1,9.27,-0.17,-1.8339,10601.24,9625.289
东方碳素,832175.BJ,20230802,9.45,9.51,9.2,9.27,9.2,0.07,0.7609,13597.4,12741.88
东方碳素,832175.BJ,20230801,9.07,9.28,9.07,9.2,9.11,0.09,0.9879,9217.11,8450.196
东方碳素,832175.BJ,20230731,9.11,9.22,9.0,9.11,9.12,-0.01,-0.1096,7958.62,7255.202
东方碳素,832175.BJ,20230728,9.09,9.13,9.06,9.12,9.09,0.03,0.33,6507.15,5915.274
东方碳素,832175.BJ,20230727,9.15,9.17,9.09,9.09,9.15,-0.06,-0.6557,5790.43,5279.32
东方碳素,832175.BJ,20230726,9.25,9.25,9.15,9.15,9.24,-0.09,-0.974,6116.78,5618.284
东方碳素,832175.BJ,20230725,9.18,9.25,9.18,9.24,9.17,0.07,0.7634,5662.93,5224.134
东方碳素,832175.BJ,20230724,9.28,9.29,9.16,9.17,9.27,-0.1,-1.0787,6206.02,5721.036
