stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
微创光电,430198.BJ,20231229,10.52,12.0,10.12,11.43,10.42,1.01,9.6929,171919.67,193354.355
微创光电,430198.BJ,20231228,10.85,10.89,10.3,10.42,10.73,-0.31,-2.8891,88804.58,94295.474
微创光电,430198.BJ,20231227,11.03,11.36,10.3,10.73,11.25,-0.52,-4.6222,102456.6,110935.121
微创光电,430198.BJ,20231226,11.4,11.44,10.68,11.25,11.0,0.25,2.2727,132041.25,146399.068
微创光电,430198.BJ,20231225,10.28,11.2,10.28,11.0,10.68,0.32,2.9963,121828.59,131257.483
微创光电,430198.BJ,20231222,10.7,11.07,10.0,10.68,10.99,-0.31,-2.8207,139482.68,147111.804
微创光电,430198.BJ,20231221,13.49,13.86,10.1,10.99,13.28,-2.29,-17.244,183727.47,218267.919
微创光电,430198.BJ,20231220,12.99,13.68,12.67,13.28,13.75,-0.47,-3.4182,155369.16,205347.184
微创光电,430198.BJ,20231219,12.76,14.8,12.42,13.75,12.8,0.95,7.4219,211759.16,282361.452
微创光电,430198.BJ,20231218,12.56,13.15,12.02,12.8,12.9,-0.1,-0.7752,173371.0,215407.16
微创光电,430198.BJ,20231215,12.28,13.5,11.66,12.9,12.15,0.75,6.1728,212728.07,268157.245
微创光电,430198.BJ,20231214,11.9,14.25,10.6,12.15,11.07,1.08,9.7561,270292.09,331733.736
微创光电,430198.BJ,20231213,9.26,11.07,9.15,11.07,8.52,2.55,29.9296,236555.33,241977.649
微创光电,430198.BJ,20231212,8.52,8.52,8.43,8.52,6.56,1.96,29.878,117853.94,100408.35
微创光电,430198.BJ,20231211,6.56,6.56,6.56,6.56,5.05,1.51,29.901,9776.85,6413.613
微创光电,430198.BJ,20231201,5.32,5.46,5.0,5.05,5.33,-0.28,-5.2533,23569.16,12220.947
微创光电,430198.BJ,20231130,5.24,5.64,5.05,5.33,5.2,0.13,2.5,33029.01,17643.033
微创光电,430198.BJ,20231129,6.07,6.22,5.07,5.2,6.07,-0.87,-14.3328,60863.11,33845.826
微创光电,430198.BJ,20231128,6.01,6.58,5.82,6.07,6.35,-0.28,-4.4094,71307.1,43840.278
微创光电,430198.BJ,20231127,5.39,6.44,5.39,6.35,5.39,0.96,17.8108,101713.81,60611.651
微创光电,430198.BJ,20231124,4.66,5.45,4.66,5.39,4.82,0.57,11.8257,55756.78,28634.206
微创光电,430198.BJ,20231123,5.2,5.41,4.71,4.82,5.02,-0.2,-3.9841,44364.67,22569.446
微创光电,430198.BJ,20231122,4.44,5.04,4.32,5.02,4.44,0.58,13.0631,40468.35,19434.116
微创光电,430198.BJ,20231121,4.21,4.76,4.18,4.44,4.17,0.27,6.4748,22956.07,10349.539
微创光电,430198.BJ,20231120,4.02,4.2,4.0,4.17,3.99,0.18,4.5113,3146.37,1293.497
微创光电,430198.BJ,20231117,4.0,4.0,3.96,3.99,4.0,-0.01,-0.25,243.44,96.765
微创光电,430198.BJ,20231116,4.04,4.07,3.97,4.0,4.06,-0.06,-1.4778,838.13,337.704
微创光电,430198.BJ,20231115,4.02,4.1,4.0,4.06,4.0,0.06,1.5,1498.49,607.403
微创光电,430198.BJ,20231114,4.0,4.01,3.96,4.0,4.0,0.0,0.0,638.23,254.988
