stock_name,stock_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
海能达,002583.SZ,20231229,5.85,5.99,5.84,5.95,5.87,0.08,1.3629,220139.5,130957.882
海能达,002583.SZ,20231228,5.8,5.91,5.74,5.87,5.83,0.04,0.6861,247777.52,144789.117
海能达,002583.SZ,20231227,5.8,5.87,5.7,5.83,5.8,0.03,0.5172,266183.73,153744.164
海能达,002583.SZ,20231226,5.75,5.86,5.69,5.8,5.73,0.07,1.2216,334387.04,193957.949
海能达,002583.SZ,20231225,5.62,5.78,5.62,5.73,5.62,0.11,1.9573,226546.08,129538.749
海能达,002583.SZ,20231222,5.76,5.77,5.6,5.62,5.76,-0.14,-2.4306,260671.73,147807.974
海能达,002583.SZ,20231221,5.7,5.8,5.61,5.76,5.72,0.04,0.6993,261419.89,149229.594
海能达,002583.SZ,20231220,5.93,5.94,5.71,5.72,5.9,-0.18,-3.0508,332922.86,192606.376
海能达,002583.SZ,20231219,5.95,5.99,5.82,5.9,5.98,-0.08,-1.3378,338926.67,199228.427
海能达,002583.SZ,20231218,6.13,6.13,5.95,5.98,6.13,-0.15,-2.447,285090.25,171753.787
海能达,002583.SZ,20231215,6.28,6.3,6.11,6.13,6.28,-0.15,-2.3885,368503.49,227734.152
海能达,002583.SZ,20231214,6.36,6.48,6.25,6.28,6.36,-0.08,-1.2579,281710.14,179112.844
海能达,002583.SZ,20231213,6.53,6.56,6.36,6.36,6.51,-0.15,-2.3041,301443.97,194148.193
海能达,002583.SZ,20231212,6.39,6.63,6.39,6.51,6.42,0.09,1.4019,431527.77,282126.792
海能达,002583.SZ,20231211,6.35,6.42,6.22,6.42,6.41,0.01,0.156,459611.29,289593.765
海能达,002583.SZ,20231208,6.43,6.5,6.37,6.41,6.43,-0.02,-0.311,316334.85,203197.388
海能达,002583.SZ,20231207,6.42,6.49,6.39,6.43,6.44,-0.01,-0.1553,326991.55,210676.363
海能达,002583.SZ,20231206,6.45,6.5,6.36,6.44,6.46,-0.02,-0.3096,384726.51,247450.506
海能达,002583.SZ,20231205,6.66,6.71,6.45,6.46,6.68,-0.22,-3.2934,484309.96,315896.126
海能达,002583.SZ,20231204,6.82,6.94,6.66,6.68,6.87,-0.19,-2.7656,787338.99,532362.105
海能达,002583.SZ,20231201,6.6,7.04,6.56,6.87,6.61,0.26,3.9334,1110150.11,760564.432
海能达,002583.SZ,20231130,6.61,6.75,6.55,6.61,6.66,-0.05,-0.7508,694496.87,461503.977
海能达,002583.SZ,20231129,6.38,6.74,6.31,6.66,6.39,0.27,4.2254,1000646.99,662496.394
海能达,002583.SZ,20231128,6.4,6.42,6.28,6.39,6.39,0.0,0.0,321625.61,204236.288
